Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
Atualizado ,2023-08-27 08:08:40,GOLD,3,FabioZam,140,/u/FabioZam/,Viés de baixa,Ouro X Criptografia,comment • querido perderá espaço gradativament ativo criptográfico • pessoa instituiçõ preferir gerenciar próprio ativo deixar governo banco ganham cortina ganhando próprio capit exporem governo sangsuga • aspecto aspecto important valorizam ativo criptográfico • liberdad usarmo quanto quisermo próprio dinheiro outro saibam quanto possuímo cripto saibam exist próprio digit pesquis trade,-1.0
,2023-08-27 06:40:05,BRSR6,7,BrunoMazzoni,8079,/u/BrunoMazzoni/,Viés de alta,BRSR6 | Banrisul deve Pagar Dividendos em Setembro,banrisul ibovespa dividendo setembro gráfico compartilho principai ponto suport resistência domingão,1.0
,2023-08-27 05:40:54,PETR4,3,PCTEDESCO,4865,/u/PCTEDESCO/,,Petrobras no governo Lula: Vejam só o que aconteceu !,petrobra gráfico dividend trader investidor anális evolução preço governo muito analista convicção sofrer bastant inclus aconteceu  dividendo  anális,
,2023-08-26 23:16:27,GOOG,2,romuloleao,4,/u/romuloleao/,Viés de alta,GOOG,inércia média projeçõ iniciai abaixo conta pequena estrutura later estrutura afunilamento diagon amplitud,1.0
,2023-08-26 21:02:33,YM1!,1,EduVenturelli,14,/u/EduVenturelli/,Viés de alta,DOW JONES - Em correção saudável,índice respeitando correção momento saudável seman mantendo projeção aberto testado,1.0
,2023-08-26 20:57:12,ES1!,1,EduVenturelli,14,/u/EduVenturelli/,Viés de alta,SP500 - Respeitando o estudo feito na Trader TV Brasil,confirmando estudo fizemo retração saudável mercado buscar seman estudo mantem,1.0
,2023-08-26 18:49:24,IBOV,0,MatheusMatos,1,/u/MatheusMatos/,Viés de baixa,IBOV em tendência de baixa,mercado mostra tendência perder agosto fechar abaixo diário caindo resistência passada retorno formou voltando novament confirmado tendência momento romper seguir  fibonacci direto pullback,-1.0
,2023-08-26 17:55:14,US100,0,MatheusMatos,1,/u/MatheusMatos/,,"Retração em 61,8% de Fibonacci com 3° toque LTA",mercado mostra próximo realizar terceiro  fibonacci acontec fechar candl mercado novament entretanto candl rompendo rompendo  fibonacci mercado baixista podendo pullback seguir caindo acredito movimento altista devido possível terceiro  fibonacci última semana fortement necessário atenção romper pullback,
,2023-08-26 16:44:05,NSXUSD,1,CiroRuas,0,/u/CiroRuas/,Viés de baixa,NASDAC ,acredito nasdac rompera suport atingira,-1.0
,2023-08-26 15:34:25,AUDUSD,2,PvLucas,0,/u/PvLucas/,,Possível movimento.,audusd gerando liquidez necessária seguir expectativa,
,2023-08-26 09:22:32,NVDA,0,PetrusPetersOficial,0,/u/PetrusPetersOficial/,Viés de baixa,NVIDIA fecha barra abaixo do topo anterior. Teremos mais queda?,nvidia abaixo anterior apesar resultado divulgado recentement vermelha formou voltar poderemo talvez pequena continuação tecnicament falando acredito compraram dólare aproveitar posiçõ poderemo queda significativa exist pequeno fechálo descer diretament inferior depend pressão lembrando vantajoso inevitavelment concorrência poderemo correção significativa nvidia,-1.0
,2023-08-26 08:44:05,BTCUSD,13,MacD_Bollinger,646,/u/MacD_Bollinger/,,BTC - Perspectiva semanal.,pessoa anális seman conform apurado anális anterior cripto muita volatilidad sempr grand chamariz retorna touro melhor panorama noticia trader plantão mensal tendência gráfico mensal mostrando cenário dentro preço viessem testar região termo certeza região suport imagem abaixo seman coisa mudaram conform reportei anális anterior continuamo dentro enorm região “triplo ” atingida tendência válida pensem positivo gráfico diário podemo acumulação “pósqueda” portanto sugiro acumulação continuação utilizado apresenta provável destino região corrobora outro citado abaixo conclusão reviravolta última touro preço evitar aguardar próximo capítulo oportunidad briguinha interessant anális própria conclusõ anális própria conclusõ vossa anális negócio conscient comprar abaixo outra anális gráfica,
,2023-08-26 08:36:02,ABEV3,2,PCTEDESCO,4865,/u/PCTEDESCO/,,Fechamento da semana 25/8 - IBOV cai com IPCA-15 e Powell,ativo usdbrl trader investidor jackson ipca15 piorando destaqu petrobra histórico semana detalh anális,
,2023-08-26 07:56:39,IBOV,2,MacD_Bollinger,646,/u/MacD_Bollinger/,,IBOV - Perspectiva semanal,anális seman índice brasileiro pessoal anális seman índice brasileiro anális discutiremo perform recent expectativa futuro próximo desempenho recent conform cogitado anális anterior índice brasileiro repiqu região ocorreu buscar patamar resistiu pressão demonstrada tendência mensal notório tempo menor movimentação trader montando posiçõ acordo movimento mercado volatilidad esperar cenário chegamo seman coisa clara continuamo processo corretivo analisarmo cenário correção dentro normalidad subida correção trader entrem momento correção região esperada mudará direção notícia abaixo formando gráfico seman mencionado anális anterior válido semana descemo gráfico diário notamo volatilidad momento mencionado tendência gráfico mensal gráfico seman comprado tática especulador plantão tentando gráfico diário tentar sobrepor tendência gráfico seman abaixo conclusão pergunta seguint vencerá comprado vendido touro acompanh diariament … anális abordo part + clubinho vossa anális negócio conscient comprar abaixo outra anális gráfica,
,2023-08-25 22:44:17,JALL3,6,EvaldoInvest,16,/u/EvaldoInvest/,,"""#JALL3 a mania de fazer tudo em uma semana""",semana vencendo precisa procurar aliado região altista – início jall histórico início jall fontoura prefeito goianésia pecuária suficient empregar pessoa cidad otávio começ articular implantação destilaria álcool região atendendo chamamento governo naquela enfrentar petróleo governo feder programa nacion álcool proálcool investiu produção incentiv consumo combustível fazendeiro região goianésia poderiam produzir fornec matériaprima indústria implantada parceria empresa brasileira álcool brasálcool empresa expertis negócio petrobrá liderança otávio participação fazendeiro instituída cooperativa produtor goianésia cooperálcool seguint cooperado genervino manoel silvio manoel segundo braoio martinez manoel braollo martin maurício freita cardoso gibrail brahim rodrigu umbelino santo fabrício ’ ricardo fontoura siqueira ludovico jall fontoura siqueira leonardo camilo otávio siqueira siqueira gonçalv vilela antonio caetano djalma ovídio vibrair antônio rodrigu sebastião custódio carneiro roberto machado pedrosa roberto machado pedrosa orlindo olímpio barbosa sebastião gonçalv francisco rodrigu camargo dikson martin rodrigu martin rodrigu sidiney oliveira valdemir marcelino campo manoel castro arant aurélio cardoso otávio eleito president conselho administração instituição responsável preparo plantio trato culturai transport destilaria repass lucro produtor máquina mãodeobra empregada totalment cooperativa cooperálcool gerent adjunto ludovico segundo braoio martinez eleito função setembro criado superintendent instituição segundo eleito ocupálo frent cooperativa associado venderam canavi destilaria consolidar parceria cooperálcool brasálcool ligação empresa ajudar concepção projeto destilaria implantada companhia paulista designado otávio siqueira conhec funcionamento brasálcool treinamento percebeu viável lucrativo indústria propriedad fazendeiro região apresent convenceu melhor indústria poderia desenvolvimento região propriedad pessoa cidad optaram propor brasálcool acionista indústria otávio articul implantação destilaria conseguiu vário interessado sócio empreendimento algun associado cooperálcool novembro instituída destilaria goianésia álcool seguint sócio brasálcool otávio siqueira gibrail brahim agropecuária morai ferrari planagri empreendimento agropecuário siqueira empreendimento participaçõ agropecuária segundo braoio martinez manoel braollo martin antônio genervino manoel valdivino silvio manoel roberto machado pedrosa roberto machado pedrosa jall fontoura siqueira leonardo camilo otávio siqueira francisco rodrigu camargo gonçalv vilela existiam associado acionária soment indústria outro investiram apena cooperálcool alguma pessoa decidiram investimento destilaria quanto produção otávio eleito president conselho administração destilaria goianésia álcool diretoria executiva nomeada conselho composta diretorpresident otávio siqueira diretor técnico francisco rodrigu camargo diretor administrativofinanceiro valthercid pimenta,
,2023-08-25 21:41:39,ITUB4,4,EvaldoInvest,16,/u/EvaldoInvest/,,"""#ITUB4 -Setor financeiro bancário com dias de correção""",financeiro bancário correção soltou balanço grand professor dentro condiçõ temperatura pressão aluno penalizado class comporta acontecendo parec dúvida mercado sanada agraciado gráfico observamo perdeu região próxima parada provável região buscar compro,
,2023-08-25 21:13:23,VALE3,4,EvaldoInvest,16,/u/EvaldoInvest/,,"""#VALE3- vamos tirar a interrogação""",interrogação impressionant simetria gráfico mineradora moldado gráfico mensal descrev clareza brinquei colocando macaquinho pesquisar sentido mensageiro divino representado seguint kikazaru macaco observava pessoa cometiam repassava macaco atravé enquanto mizaru macaco transmitia mensagen macaco macaco iwazaru sentido expressar coloquei interrogação totalment responsável construção gráfico parec mudado interess crescer   importa utilizar imobiliário combustível impulsionar economia,
,2023-08-25 20:03:52,PETR4,3,EvaldoInvest,16,/u/EvaldoInvest/,,"""#PETR4 está vencendo por 2x1 Placar perigoso""",vencendo placar perigoso petrorbra petróleo brasileiro padrão gráfico diário fechar seman mensal padrão gráfico correção dúvida nenhuma região grand entrant confiança posicionarem enquanto antigo vendedor,
,2023-08-25 19:00:56,IBOV,0,YYanPC,110,/u/YYanPC/,,IBOV SEMANAL – O OTIMISMO PERMANECE,índice bovespa semana mostrouno 114mil ponto significativa região suport registrando mínima segundafeira ponto apesar tendência continua padrão gráfico “ ascendent ” continua projeçõ baixista região 110mil ponto 105mil ponto lateralizado região 123mil ponto 114mil ponto acompanha action ajudando confirmar padrão gráfico identificado possível lateralização possível região suport testada tendência enquanto tendência mostrado pullback tendência correção tendência índice voltar conform tendência traçada função mínima expectativa terceiro confirmando tendência médiolongo gráfico suport gráfico mensal testada confirmar região 114mil ponto entanto índice relativa mostra possível action continuar tendência gráfico padrão gráfico “ombrocabeçaombro” registr mínima ponto realiz pullback pescoço padrão resistência espaço ibovespa continuar caindo registr sobrevenda portanto especular continuidad tendência função padrão gráfico “ ascendent ” projeção ponto conform projeção adentr região sobrevenda posteriorment índice tendência identificada prazo lateralizado região 114mil ponto 123mil ponto compradora resistência 123mil ponto continu tendência médiolongo sentimento mercado otimismo bovespa análiseseman análisegráfica bolsadevalor mercadofinanceiro daytrad swingtrad analisetecnica trader indic priceact rendavariável skininthegam,
,2023-08-25 18:17:13,UKOIL,3,leofelipesenger,316,/u/leofelipesenger/,,👀 Petróleo e US10Y - Comentário Técnico Semanal 25/08,semana observo fechamento algun ativo nasdaq & usdbrl commod verificar técnico ocorreram preciso observar ́ semana global review analiso principai mercado grand pauta panorama abrangent compreend pictur insight ajudar desdobramento grand abraço * recomendação investimento,
,2023-08-25 16:53:09,NVDA,2,MacD_Bollinger,646,/u/MacD_Bollinger/,,A lua é logo ali?,pessoal aproveitar gfauth postou anális bacana empresa nvidia troux anális diversa indagaçõ perspectiva relacionado vies voltado anális fundamentalista resultado “valuation” empresa analisar ativo “emocional” balanço perspectiva futura resolvi trazer anális gfauth domino grafistasetup baseio premissa valorosa charl preço descontam insatisfeito resolvi licença poética esticar pouquinho maravilha preço descontam gráfico começar início costumo anális seguint setupss mentem mercado portanto avisarei imediato escreverei totalment baseando anális gráfica levando perenidad empresa grand prospera referida empresa poderá futuro distant frent tecnologia energia alimento dominant consumado conform repostado gfauth entreg resultado surpreendent valorizar olhando gráfico podemo observar formou troux preço cenário coincidindo “triplo ” região utilizado preço atingem região “triplo ” sugerir questão completament “esticado” correção completament aceitável situação momento correção realment acorra região preço testar suport “downgrade”  formando gráfico abaixo poderá entrar ajudar segurada preço anális gráfica notório preço completament realidad fator citado gfauth recompra perspectiva projeto afetar preço anális semelhant vossa anális negócio conscient comprar abaixo outra anális gráfica,
Atualizado ,2023-08-25 14:20:13,DIS,1,hydraView,154,/u/hydraView/,,$DIS - Disney em queda fundamentalista,comment  governador flórida desanti acabar autogoverno disney imposto questõ política amarga queda apesar empresa rendimento avisei continuar último candl diário fechado,
,2023-08-25 12:51:22,USDBRL,8,eduardo_oliverr,4,/u/eduardo_oliverr/,Viés de alta,Reversão de Tendência no Dólar,encontra região suport movimento esperado americano acredito buscar resistência padrão $ coincid fibonacci calculando rompimento esperada  usdbrl,1.0
Atualizado ,2023-08-25 09:25:33,GOLL4,5,lfpires,77,/u/lfpires/,Viés de alta,GOLL4 - ( Cenário altista a curto Prazo ),activ veremo comporta podendo atingir mínima semana semana conversar novament amigo possibilidad virada tendência falando empresa direto podemo ponto observado sofreu bastant ultima semana corrigiu  ultima pernada impulsiva grand imbal > assustaria buscar $ > superior  podemo colocar ultima correção demanda embaixo mercado demarcado gráfico gostou racion comenta trabalhar aparec,1.0
,2023-08-25 09:24:14,XBTUSD.P,7,MacDrive,12,/u/MacDrive/,Viés de baixa,ESCORREGA LÁ VAI UM,projeção utilizo acredito fielment existir possibilidad confirmar movimento poderá superar histórico,-1.0
Atualizado ,2023-08-25 09:24:03,VIIA3,8,lfpires,77,/u/lfpires/,Viés de alta,VIIA3 - REVERSÃO ? SIMETRIA FAVORAVEL?,activ postagem abaixo ideia relacionada agradeço negocio comment veremo maior informaçõ durant pregão semana actualizaremo analis obrigado senhor bastant postar plataforma observando algun ativo interessant ponto simetria retorno mostrar favorável varejo apanhando bastant graficament possível compra rompimento devemo perguntar seguint mercado rompeu buscou liquidez pandemia reversão varejo respiro grand apetit > relevant ibovespa sofrendo algun buscar nivei abaixo parec evident buscar pandemia monitorar preço postarei atualizaçõ simetria interessant,1.0
,2023-08-25 08:52:43,US10Y,4,EvaldoInvest,16,/u/EvaldoInvest/,,"""Estresse no #DXY e US10Y""",estress tentando trabalhar ponto região romper buscar região acontec ancoragem mercado procurando máxima histórica gráfico seman formando candl movimentaçõ política título máxima histórica título demai variável sofrer bastant haverá liquidez mercado emergent,
,2023-08-25 07:29:37,WDO1!,4,Botinhao,304,/u/Botinhao/,Viés de baixa,Video de Abertura para 25 Agosto,atenção agenda minério subindo novament bolsa mundiai mostra europa positivo madrugada aguardando aproveitamo gráfico índice junto aperta trade,-1.0
,2023-08-25 06:57:43,TOTAL,0,SuriHP,11,/u/SuriHP/,Viés de baixa,OCO COM ROMPIMENTO DE LTA - 1S - TOTAL,possível formação confluência rompimento queda cripto,-1.0
,2023-08-25 04:41:01,USDJPY,1,duartecm,72,/u/duartecm/,Viés de alta,USDJPY pode estar perto de romper esse canal,ultimo compartilhado usdjpi corrigindo dentro olhando metodo elliot sabemo correçõ sabendo interessant correção usdjpi fazendo lembrando maioria menor voltam acontec usdjpi região podemo voltando romper finalment esqueca jackson,1.0
,2023-08-24 22:00:53,BPAC11,2,EvaldoInvest,16,/u/EvaldoInvest/,,"""#BPAC11 para onde vai""",agosto quebrar sequencia segunda consegu passar observando diário saudável correção oportunidad entrant fechar fazendo inicia correção,
,2023-08-24 21:17:28,BTCUSDT,5,abditustrader,2,/u/abditustrader/,Viés de alta,BTC iniciando onda 2 da onda 3 do mensal - Elliot,bitcoin impulsiva elliot diário seman mensal entend fazendo correção iniciar mensal desenh seguida irregular composta descermo timefram encontramo diário impulsão formaram mensal iniciar corretiva composta jogaria iniciaríamo comument correto diant oportunidad diário surfar mensal oportunidad difícil acontec devido aproximação halv inicio ficarei esperando,1.0
Atualizado ,2023-08-24 20:49:18,UNIUSDT,1,Tradeelliott,25,/u/Tradeelliott/,Viés de alta,UNI-COMPRAR -15M,comment segurança espera volum compra rompimento padrão compra suport close target reach alcançado padrão descendentepadrao geralment possui padrão recentement,1.0
,2023-08-24 16:29:27,US10Y,2,EvaldoInvest,16,/u/EvaldoInvest/,,"""Está na região de Máxima de 16 anos""",trabalhando máxima variável impactada primeira quinzena agosto estressant carteira comprado destruição carteira balanço banco americano amanhã evento important jackson empurrar rompimento resistência bolsa mundiai sofrem,
,2023-08-24 16:06:16,RAIZ4,6,EvaldoInvest,16,/u/EvaldoInvest/,,"""Estudo Médio Prazo #RAIZ4""",estudo gráfico mensal mostrando turbulência superado buscar chegando upsid movimento  perder downsid ,
,2023-08-24 15:59:57,VIVR3,2,Giolima,26,/u/Giolima/,,VIVR3 - Deu entrada há 2 dias!,entrar entrada contanto máximo  patrimônio carteira coloca mínima,
,2023-08-24 15:42:05,XAUUSD,3,geasimartins,27,/u/geasimartins/,Viés de alta,"XAUUSD Próximo do 61,8% de fibo",xauusd impulsão última próximo próxima resistência rompendo chegar estará chegando limit vertial traçada correspond cruzamento pequena impulsõ alcançar diário 200ponto,1.0
,2023-08-24 14:42:52,EURUSD,3,Biroliro1818,1,/u/Biroliro1818/,,EURUSD,amigo primeira coloca analis seguindo algun metodo institucion tambem fibonacci  buscar correçao posteriorment blocker definitivament buscar baixa espero entendam grand abraco estudo compartilhar experiencia,
Atualizado ,2023-08-24 13:47:12,USDMXN,1,Piero-Fernandes,30,/u/Piero-Fernandes/,Viés de alta,USD/MXN - Ordem pendente de Compra (Buy Stop),activ executada close reach 🛑 operação encerrada prejuízo retorno retorno correspond percentu operação entrada fundamento negociação relevância movimento interbancário técnico reversão tendência divergência rompimento padrão gráfico gatilho + suport sentimento específico relação,1.0
,2023-08-24 13:13:47,PETR4,2,EvaldoInvest,16,/u/EvaldoInvest/,,"""#IBOV testando suporte """,suport arrefecimento important índice abaixo suport recuper próximo visitar turbulência petrobrá instant candl arrisco correção ganhado rumor exploração petróleo amazona,
Atualizado ,2023-08-24 12:30:37,BTCUSD,5,CastroviejoElegante,48,/u/CastroviejoElegante/,,BTC oferta e demanda ,comment encolha indicador atualiza oferta demanda comument consolidaçãodistribuição regiõ caminh período relativament regiõ seman seguramo demanda diária oferta diária ultima demanda possível ultrapass ultimo recomendo cautela mercado gráfico,
,2023-08-24 12:03:16,MGLU3,2,igorhss,9,/u/igorhss/,,MGLU3 - Semanal,conteúdo abordado anális wyckof elliot oferta demanda anális técnica discricionária trabalhando impulsão encontras quarta triângulo detalh elliot simpl ° complexa alternância subonda dentro estendida dentro fractal simpl zigzag quarta complexa seguindo alternância detalh anális técnica discricionária divergência brutai decréscimo vendedor pernada aumento abrupto volum estrutura acumulação absorção anális acredito voltar $ ~ $ voltando exaustão volum estarei começando montar posiçõ,
,2023-08-24 11:17:06,BNBUSDT,0,dorc000,6,/u/dorc000/,Viés de alta,Long $BNB,segurar suport dent resistencia mostrar aceitação entrada volum poderá squeez procurar equilibrio,1.0
,2023-08-24 10:42:52,POSI3,8,hydraView,154,/u/hydraView/,Viés de baixa,POSI3 em momento fraco...,investidor pedido investidora gráfico avaliar resistência diário seman expressiva volum grand lateralização nenhum fechar respeita bolling última esperando correção esperaria correção compra fiquem,-1.0
,2023-08-24 09:11:56,BTCUSD,30,MarceloTorres,3160,/u/MarceloTorres/,,"BITCOIN ESPECIAL: análise completa, inclusive gráfico do Halving",trader opiniã ́ atualizado ̃ esqueç deixar ́ ́ ́ detalh ́ completa exclusiva,
,2023-08-24 08:55:39,EURUSD,9,mgptec,47,/u/mgptec/,,Resumo do Mercado 24/08/2023,nvidia divulga balanço aproximadament  esperado embora negativo licença construção venda positivo diminui estoqu petróleo fortalecem mercado volátil expectativa discurso jerom jackson petróleo recupera estoqu petróleo núcleo durávei pedido iniciai seguro desemprego índice indic fortalecem resultado nvidia diminuição estoqu petróleo favorec sentimento economia aquecida vário resultado favorecendo volatilidad negativo eurusd sessõ pullback xauusd sessõ petróleo petróleo seguia economia chinesa recupera estoqu petróleo criptomoeda esboça reação atenção gostando conteúdo esqueça clicar foguetelik entend conteúdo agradando conteúdo alcanc especialista michel,
,2023-08-24 07:54:23,VALE3,4,BolsaeValor,10,/u/BolsaeValor/,,Vale3 deve refletir queda do minério de ferro na China,apesar mineradora seguido expressiva minério último refletir desvalorização commod australiana fechou ,
,2023-08-24 06:46:29,NVDA,25,GFauth,6114,/u/GFauth/,,Boom da IA — até quando?,começ corrida passado diversa tecnologia growth beneficiaram diversificando internament setor fabricam tornar serviço eficient dentr outra gigant tecnologia alguma empresa carregado costa nvidia sozinha  valorização  nasdaq balanço estrondoso mostrou demanda expectativa tecnologia nvidia abrindo picada pioneira balanço  esperado compreensível empresa growth inesperado decisão recompra típica decisão empresa anúncio recompra $ bilhõ nvidia mensagem confusa investido empresa recompram motivo principai barata empresa subvalorizada dinheiro melhor devolvêlo investidor nvidia clarament barata portanto devolv milhõ dólare investidor suger nvidia quaisquer projeto pudess gastar milhõ dólare retorno investidor superior atualment nvidia vanguarda previsão encontr posição dominant fornecimento depend computacion corrida nvidia fabricant cidad investindo fábrica sofisticada fabricar maior sofisticada devolv dinheiro investidor aconteceu suger participação mercado expansão gastar milhõ dólare retorno decrescent entusiasta,
Atualizado ,2023-08-24 00:20:07,BTCUSDT,4,Dxrk_,19,/u/Dxrk_/,Viés de baixa,Short BTC,close target reach agressiva reação chegada acredito pullback equilibrar realizaria entrar inclus viável identifiquei estrutura distribuição bitcoin marquei possívei recuar alterar estrutura atualment acredito rompimento último desencadear dependendo comportamento buscar abaixo provável dentro estrutura  melhor entrada possível ficando ridículo colocar estrutura liquid trarei atualizaçõ operação lembrando apena posição opinião anális conclusõ gerenciamento,-1.0
,2023-08-23 23:59:21,USTECH100CFD,1,MatheusMatos,1,/u/MatheusMatos/,Viés de alta,USTEC BUY,mercado corrigindo alcançado espaço acontec terceiro entrada aumento,1.0
,2023-08-23 22:20:15,IBOV,5,EvaldoInvest,16,/u/EvaldoInvest/,,"""#IBOV pontos importantes para chegar no topo""",ponto important chegar princip índice brasileira precisa seguir algun ponto perder recuperação nest * perder suport melhor perder lateralizar amarela suport citado precisaremo contar principai empresa ativo precisam mínimo correçõ pequena  melhor cenário ativo corrig correçõ alternada * perder consistência passam suport * chegar turbulência passando passar próximo,
,2023-08-23 19:46:44,VALE3,27,Botinhao,304,/u/Botinhao/,,"VALE3, PETR4, Índice e Dolar numa visão macro.",olhada índice aperta trade,
,2023-08-23 19:23:21,PEAK,1,Mikail_Maksymiw,5,/u/Mikail_Maksymiw/,Viés de alta,"PEAK - Possivel Wyckoff, região de compra em fibonacci. ",mostrou defesa reagião dolar seman ascendent podendo falhar continuação seman ,1.0
,2023-08-23 19:05:30,MSI,2,Mikail_Maksymiw,5,/u/Mikail_Maksymiw/,Viés de baixa,MSI - Topo Duplo Semanal ,formação seman possivel rompimento mensal brigando vencer dolar manipulação região correção,-1.0
,2023-08-23 18:44:05,XAUUSD,4,Eltondavell,70,/u/Eltondavell/,Viés de alta,XAU/USD em retomada para nova alta,decorr havíamo entrado instituiçõ jogando região interess institucion quebra captura liquidez realizada momento aguardar voltar realizar compra instituiçõ,1.0
,2023-08-23 17:50:12,XAUUSD,3,BlackBull_Markets,70,/broker/BlackBull_Markets/,,Gold'S Jackson Hole Rally: O Que vem a seguir?,jackson seguir possivelment dentro descendent embora descoberto posição $ demonstrado mudança ascendent semana devido declínio rendimento título entanto expectativa permaneça potenci duração contra hipótes recent aumento $ $ aumento atribuído enfraquecimento seguiu divulgação vário ponto incluindo composto agosto abaixo esperado industri atingindo último novament atingir resistência $ $ abaixo $ ascendent imediato potencialment limitado $ jerom simpósio jackson próxima agendada sextafeira trajetória provavelment guiada evento significativo curiosament contrariando tendência americano gbpusd enfraqueceu $ medida trader digeriram igualment fraco esperado última produção sector privado,
,2023-08-23 15:55:21,BTCUSD,5,ledones,16,/u/ledones/,,Canais paralelos históricos no Bitcoin,partir novembro decidi replicar quanto abaixo surpresa canai bateram regularidad impecável criação bitcoin,
,2023-08-23 13:39:26,PCAR3,6,EvaldoInvest,16,/u/EvaldoInvest/,,"""#PCAR3 o que aconteceu?""",aconteceu início sessão quartafeira acionista surpreendido desempenho ativo entrando sucessivo leilõ horário brasília papéi  $ esperada sessão volatilidad ativo porqu quarta varejista alimento distribuirá acionista empresa colombiana entregará acionista proporção emissão ´ brazilian depositari receipt patrocinado representando ordinária emissão detentor ordinária emissão ´ american depositari receipt representando ordinária emissão detentor ´ representam aproximadament  participação capit social aproximadament  ajustam “ ” explica desvalorização papéi contudo conform destaca levant ideia investimento correr conform esperado spinof expressivo acionista princip destravamento relacionado correta precificação ativo segregação operaçõ mercado atribui praticament listado valor bogotá mercado $ bilhõ confiável liquidez enquanto avaliado $ bilhõ ressaltar esteira seguida tentativa conseguir control empresário colombiano gilinski avali varejista colombiana $ bilhão $ bilhõ oferta empresário referência dentro corretament precificado determinar teórico abertura pregão seguiu orientação atribuir redução capit dividido patrimônio líquido companhia equivalent  patrimônio líquido,
,2023-08-23 10:00:05,SNOW,21,lucasbentosampaio,361,/u/lucasbentosampaio/,Viés de baixa,Radar USA: Cuidado com OCO!,trader anális técnica diária principai índice mercado americano confira principai ponto perspectiva anális gráfica fiquem atento trade ₿ sampaio disclaim informaçõ estimativa projeçõ contida referems publicação sujeita mudança implicando necessariament obrigação qualquer comunicação sentido atualização revisão respeito mudança investimento variável especialment ativo offshor criptomoeda considerado podendo ocasionar perda significativa investidor utiliza conteúdo processo tomada decisão responsável decisõ investimento abstenção investimento adotar,-1.0
,2023-08-23 09:35:23,US02Y,2,EvaldoInvest,16,/u/EvaldoInvest/,,"""#US02Y perto da máxima de 17 anos""",máxima titulo americano máxima titulo chegou trabalhar outro tempo investidor comprou meado inicio prejuízo absurdo,
,2023-08-23 09:25:29,BTCUSD,3,lucasbentosampaio,361,/u/lucasbentosampaio/,Viés de baixa,Crypto Análise Técnica: Um dia de respiro!,trader anális técnica diária principai moeda mercado cripto confira principai ponto perspectiva anális gráfica fiquem atento trade ₿ sampaio disclaim informaçõ estimativa projeçõ contida referems publicação sujeita mudança implicando necessariament obrigação qualquer comunicação sentido atualização revisão respeito mudança investimento variável especialment ativo offshor criptomoeda considerado podendo ocasionar perda significativa investidor utiliza conteúdo processo tomada decisão responsável decisõ investimento abstenção investimento adotar plataforma gráfica utilizada realização anális tradingview,-1.0
,2023-08-23 09:09:37,BEEF3,4,EvaldoInvest,16,/u/EvaldoInvest/,Viés de alta,"""#SOJA3 fecha na máxima e #BEEF3 quer romper resistência""",máxima romper resistência fechou máxima buscar pequeno descanso altista minerva prest romper resistência ocorra buscar baixista perder desconfigurar movimento,1.0
,2023-08-23 09:03:03,SPX,4,vpcunha,0,/u/vpcunha/,Viés de baixa,Correção do S&P 500... ,reflexão próxima semana considerando bandeira sinalizada linha amarela correção índice cravado fibonati considerando ponto ponto coincidindo margem superior grand anális correta correção chegar mínimo ponto primeiro momento grand resistência important suport tocando frojetado bandeira segundo momento bandeira ponto coincid considerando pandemia visita novament ponto atingido outubro passado depend continuação aperto monetário próximo possivel previsão,-1.0
,2023-08-23 08:52:06,ZAMP3,4,EvaldoInvest,16,/u/EvaldoInvest/,,"""#IBOV- busca força nas Blue Chips "" e ZAMP3 surpresos?",surpreso  tentar segurar ponto ganhou firmar buscar esquec ameaça petrobrá precisando notícia favorávei atrair comprador romper porqu perdendo momento combustível corrigir voltou trabalhar precisa sustentar valor atraindo entrant consiga lateralizar voltar sonhar chamou atenção movimentação  estrangeiro anunci compra  companhia empresa burger,
,2023-08-23 08:28:13,DXY,2,EvaldoInvest,16,/u/EvaldoInvest/,Viés de alta,"""#DXY vs Dólar no Brasil""",brasil mercado interno cenário vencendo resistência dentro perdendo ímpeto porqu estress vencerá espero estabilização melhor alimentar inflação,1.0
,2023-08-22 23:20:46,BTCUSD,7,G_Rangel,142,/u/G_Rangel/,Viés de alta,BITCOIN SEMANAL | QUANDO PENSAR EM VENDER... COMPRE!,mestr stormer dizendo padrão gráfico repetir determinado diferent timefram esqueci psicologia padrõ reversão institucion padrõ manjado varejo assunto anális técnica costuma operar outro padrõ reversão maneira inversa grand maioria analista técnico compra simetria principalment região resistência algun exist narrativa beneficiar médiolongo padrõ reversão tendem comprado seman exemplo inbr32 diário institucionai gostam encher carrinho melhor possível oferta orden criando armadilha ativando padrão reversão região induzindo pessoa venderem ativo outra entrarem vendida,1.0
,2023-08-22 22:39:09,GBPNZD,0,traderyuric,21,/u/traderyuric/,,GBP/NZD BUY MOMENT,market upward current movement make retract reach demand middl demand,
,2023-08-22 21:20:03,XAUUSD,3,thrilledSwift67428,1,/u/thrilledSwift67428/,Viés de alta,Gold pós fomc,atingir suport  projeção início correçãoaparentement armando $,1.0
